event_date,country,admin1,location,latitude,longitude,event_type,sub_event_type,fatalities
2024-04-30,Ukraine,Kharkiv,Vesele,50.1664,36.5318,Explosions/Remote violence,Air/drone strike,0
2024-04-30,Ukraine,Sumy,Vodolahy,51.1787,34.9206,Explosions/Remote violence,Air/drone strike,0
2024-04-30,Ukraine,Zaporizhia,Bilohiria,47.5268,36.0004,Battles,Armed clash,0
2024-04-30,Ukraine,Luhansk,Bilohorivka,48.9259,38.2467,Battles,Armed clash,0
2024-04-30,Ukraine,Kherson,Hola Prystan,46.5272,32.5242,Battles,Armed clash,0
2024-04-30,Ukraine,Donetsk,Klischiivka,48.5279,37.9582,Battles,Armed clash,0
2024-04-30,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Battles,Armed clash,0
2024-04-30,Ukraine,Luhansk,Kreminna,49.0495,38.2179,Battles,Armed clash,0
2024-04-30,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-04-30,Ukraine,Donetsk,Novodonetske,47.7552,36.9596,Battles,Armed clash,0
2024-04-30,Ukraine,Donetsk,Novomykhaylivka,47.8538,37.4841,Battles,Armed clash,0
2024-04-30,Ukraine,Donetsk,Paraskoviivka,47.8691,37.4424,Battles,Armed clash,0
2024-04-30,Ukraine,Zaporizhia,Robotyne,47.4478,35.837,Battles,Armed clash,0
2024-04-30,Ukraine,Donetsk,Rozdolivka,48.7545,38.0814,Battles,Armed clash,0
2024-04-30,Ukraine,Donetsk,Spirne,48.8082,38.2588,Battles,Armed clash,0
2024-04-30,Ukraine,Luhansk,Stelmakhivka,49.4689,37.9059,Battles,Armed clash,0
2024-04-30,Ukraine,Donetsk,Urozhaine,47.7531,36.8184,Battles,Armed clash,0
2024-04-30,Ukraine,Kyiv,Rokytne,49.687,30.4729,Strategic developments,Disrupted weapons use,0
2024-04-30,Ukraine,Odesa,Odesa,46.4639,30.7386,Strategic developments,Looting/property destruction,0
2024-04-30,Ukraine,Dnipropetrovsk,Chervonohryhorivka,47.619,34.5369,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Mykolaiv,Dmytrivka,46.6304,31.7398,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Kherson,Dudchany,47.1879,33.7807,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Sumy,Khotin,51.0786,34.78,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Chernihiv,Khrinivka,52.0752,31.8412,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Kherson,Lvove,46.7909,33.1492,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Dnipropetrovsk,Marhanets,47.6354,34.6277,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Kherson,Mykolaivka,47.4966,33.3913,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Kherson,Novotiahynka,46.7489,32.9939,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Odesa,Odesa,46.4639,30.7386,Explosions/Remote violence,Shelling/artillery/missile attack,3
2024-04-30,Ukraine,Kherson,Olhivka,46.7922,33.1985,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Chernihiv,Pereliub,51.9832,32.3301,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Zaporizhia,Shcherbaky,47.5514,35.5816,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Kherson,Tokarivka,46.7504,32.9513,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Sumy,Velyka Berizka,52.2179,33.8446,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Sumy,Znob-Novhorodske,52.2629,33.6016,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Donetsk,Bohdanivka,48.6171,37.8956,Battles,Armed clash,0
2024-04-30,Ukraine,Zaporizhia,Mala Tokmachka,47.5325,35.8978,Battles,Armed clash,0
2024-04-29,Ukraine,Kharkiv,Borova,49.3777,37.6214,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Kharkiv,Kharkiv,49.9808,36.2527,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Zaporizhia,Levadne,47.7457,36.5958,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Kherson,Lvove,46.7909,33.1492,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Kharkiv,Lyptsi,50.2037,36.4077,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Donetsk,Makarivka,47.7787,36.8006,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Kharkiv,Neskuchne,50.2064,36.5724,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Zaporizhia,Novoandriivka,47.5621,35.6972,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Donetsk,Paraskoviivka,47.8691,37.4424,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Kharkiv,Slobozhanske,50.1887,36.4293,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Donetsk,Velyka Novosilka,47.8453,36.8353,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Kharkiv,Vesele,50.1664,36.5318,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Donetsk,Vozdvyzhenka,48.4977,38.29,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Sumy,Znob-Novhorodske,52.2629,33.6016,Explosions/Remote violence,Air/drone strike,0
2024-04-29,Ukraine,Luhansk,Bilohorivka,48.9259,38.2467,Battles,Armed clash,0
2024-04-29,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,0
2024-04-29,Ukraine,Donetsk,Kostiantynivka,47.8659,37.4083,Battles,Armed clash,0
2024-04-29,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-04-29,Ukraine,Zaporizhia,Novodarivka,47.7807,36.6353,Battles,Armed clash,0
2024-04-29,Ukraine,Donetsk,Paraskoviivka,47.8691,37.4424,Battles,Armed clash,0
2024-04-29,Ukraine,Donetsk,Serebrianka,48.9211,38.1276,Battles,Armed clash,0
2024-04-29,Ukraine,Donetsk,Solovyove,48.2247,37.5975,Battles,Armed clash,0
2024-04-29,Ukraine,Luhansk,Tverdokhlibove,49.655,38.1883,Battles,Armed clash,0
2024-04-29,Ukraine,Donetsk,Urozhaine,47.7531,36.8184,Battles,Armed clash,0
2024-04-29,Ukraine,Kharkiv,Velyki Prokhody,50.2001,36.3362,Explosions/Remote violence,Remote explosive/landmine/IED,0
2024-04-29,Ukraine,Kherson,Beryslav,46.8415,33.4284,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Zaporizhia,Bilohiria,47.5268,36.0004,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Kherson,Ivanivka,47.4681,33.3823,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Zaporizhia,Kamyanske,47.066,35.4962,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Chernihiv,Kliusy,52.0771,31.9292,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Donetsk,Krasnohorivka,48.006,37.5097,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Donetsk,Kurakhove,47.9836,37.2823,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Sumy,Lukashenkove,52.1744,33.8221,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Dnipropetrovsk,Marhanets,47.6354,34.6277,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Zaporizhia,Orikhiv,47.5673,35.7858,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Mykolaiv,Rybakivka,46.6197,31.3517,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Kherson,Stanislav,46.579,32.1496,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Kherson,Tiahynka,46.7814,33.0559,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Kherson,Tokarivka,46.7504,32.9513,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Sumy,Velyka Berizka,52.2179,33.8446,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Sumy,Veselivka,51.2012,34.936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Chernihiv,Yeline,52.0233,31.9731,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Zaporizhia,Mala Tokmachka,47.5325,35.8978,Explosions/Remote violence,Air/drone strike,0
2024-04-28,Ukraine,Kherson,Beryslav,46.8415,33.4284,Explosions/Remote violence,Air/drone strike,0
2024-04-28,Ukraine,Luhansk,Bilohorivka,48.9259,38.2467,Explosions/Remote violence,Air/drone strike,0
2024-04-28,Ukraine,Mykolaiv,Mykolaiv,46.9672,32.0183,Explosions/Remote violence,Air/drone strike,0
2024-04-28,Ukraine,Donetsk,Paraskoviivka,48.6605,37.9982,Explosions/Remote violence,Air/drone strike,0
2024-04-28,Ukraine,Donetsk,Spirne,48.8082,38.2588,Explosions/Remote violence,Air/drone strike,0
2024-04-28,Ukraine,Sumy,Velyka Pysarivka,50.4243,35.4799,Explosions/Remote violence,Air/drone strike,0
2024-04-28,Ukraine,Zaporizhia,Zaporizhia,47.8479,35.1602,Explosions/Remote violence,Air/drone strike,0
2024-04-28,Ukraine,Kharkiv,Kharkiv,49.9808,36.2527,Protests,Peaceful protest,0
2024-04-28,Ukraine,Kyiv City,Kyiv - Podilskyi,50.4931,30.4406,Protests,Peaceful protest,0
2024-04-28,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,0
2024-04-28,Ukraine,Donetsk,Klischiivka,48.5279,37.9582,Battles,Armed clash,0
2024-04-28,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-04-28,Ukraine,Zaporizhia,Mykilske,47.7334,35.8978,Battles,Armed clash,0
2024-04-28,Ukraine,Zaporizhia,Novodarivka,47.7807,36.6353,Battles,Armed clash,0
2024-04-28,Ukraine,Donetsk,Novomykhaylivka,47.8538,37.4841,Battles,Armed clash,0
2024-04-28,Ukraine,Zaporizhia,Robotyne,47.4478,35.837,Battles,Armed clash,0
2024-04-28,Ukraine,Donetsk,Rozdolivka,48.7545,38.0814,Battles,Armed clash,0
2024-04-28,Ukraine,Donetsk,Solovyove,48.2247,37.5975,Battles,Armed clash,0
2024-04-28,Ukraine,Luhansk,Tverdokhlibove,49.655,38.1883,Battles,Armed clash,0
2024-04-28,Ukraine,Ternopil,Ternopil,49.5559,25.6056,Protests,Peaceful protest,0
2024-04-28,Ukraine,Vinnytsia,Vinnytsia,49.2296,28.4659,Strategic developments,Disrupted weapons use,0
2024-04-28,Ukraine,Sumy,Basivka,51.1856,35.0877,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Zaporizhia,Bilohiria,47.5268,36.0004,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Crimea,Chornomorske,45.5019,32.7069,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Kherson,Ivanivka,46.7453,33.0271,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Sumy,Khotin,51.0786,34.78,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Sumy,Nova Sloboda,51.3749,34.1321,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Kherson,Novotiahynka,46.7489,32.9939,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Crimea,Rozdolne,45.7686,33.4893,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Kherson,Beryslav,46.8415,33.4284,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Luhansk,Bilohorivka,48.9259,38.2467,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Lviv,Chervonohrad,50.3911,24.2351,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Dnipropetrovsk,Dnipro,48.4593,35.0386,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Donetsk,Kostiantynivka,47.8659,37.4083,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Chernihiv,Krasnyi Khutir,52.2865,33.0317,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Dnipropetrovsk,Kryvyi Rih,47.9093,33.3933,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Zaporizhia,Levadne,47.7457,36.5958,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Zaporizhia,Novoandriivka,47.5621,35.6972,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Kharkiv,Strilecha,50.3014,36.3994,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Lviv,Stryi,49.2622,23.8561,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Dnipropetrovsk,Synelnykove,48.3204,35.5179,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Donetsk,Urozhaine,47.7531,36.8184,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Zaporizhia,Verkhnia Tersa,47.6957,36.0827,Explosions/Remote violence,Air/drone strike,0
2024-04-27,Ukraine,Dnipropetrovsk,Dnipro,48.4593,35.0386,Protests,Peaceful protest,0
2024-04-27,Ukraine,Kyiv City,Kyiv - Shevchenkivskyi,50.4646,30.4655,Protests,Peaceful protest,0
2024-04-27,Ukraine,Poltava,Poltava,49.5937,34.5407,Protests,Peaceful protest,0
2024-04-27,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,0
2024-04-27,Ukraine,Kherson,Krynky,46.7467,33.1187,Battles,Armed clash,0
2024-04-27,Ukraine,Donetsk,Novomykhaylivka,47.8538,37.4841,Battles,Armed clash,0
2024-04-27,Ukraine,Donetsk,Paraskoviivka,48.6605,37.9982,Battles,Armed clash,0
2024-04-27,Ukraine,Donetsk,Pobieda,47.9163,37.4631,Battles,Armed clash,0
2024-04-27,Ukraine,Donetsk,Rozdolivka,48.7545,38.0814,Battles,Armed clash,0
2024-04-27,Ukraine,Donetsk,Solovyove,48.2247,37.5975,Battles,Armed clash,0
2024-04-27,Ukraine,Donetsk,Spirne,48.8082,38.2588,Battles,Armed clash,0
2024-04-27,Ukraine,Donetsk,Staromaiorske,47.7528,36.7957,Battles,Armed clash,0
2024-04-27,Ukraine,Luhansk,Stelmakhivka,49.4689,37.9059,Battles,Armed clash,0
2024-04-27,Ukraine,Zaporizhia,Verbove,47.4278,35.9898,Battles,Armed clash,0
2024-04-27,Ukraine,Odesa,Odesa,46.4639,30.7386,Strategic developments,Disrupted weapons use,0
2024-04-27,Ukraine,Donetsk,Naberezhne,47.3146,37.8451,Explosions/Remote violence,Remote explosive/landmine/IED,0
2024-04-27,Ukraine,Kherson,Beryslav,46.8415,33.4284,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Zaporizhia,Bilohiria,47.5268,36.0004,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Sumy,Bilopillia,51.1483,34.3008,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Kharkiv,Kharkiv,49.9808,36.2527,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Sumy,Khotin,51.0786,34.78,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Chernihiv,Khrinivka,52.0752,31.8412,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Chernihiv,Kliusy,52.0771,31.9292,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Dnipropetrovsk,Myrove,47.7697,34.7311,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Sumy,Nova Sloboda,51.3749,34.1321,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Kherson,Novotiahynka,46.7489,32.9939,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Zaporizhia,Prymorske,47.6281,35.2867,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Kherson,Stanislav,46.579,32.1496,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Kherson,Tokarivka,46.7504,32.9513,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Sumy,Velyka Pysarivka,50.4243,35.4799,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Sumy,Znob-Novhorodske,52.2629,33.6016,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-27,Ukraine,Zaporizhia,Mala Tokmachka,47.5325,35.8978,Explosions/Remote violence,Air/drone strike,0
2024-04-26,Ukraine,Sumy,Bilopillia,51.1483,34.3008,Explosions/Remote violence,Air/drone strike,2
2024-04-26,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,0
2024-04-26,Ukraine,Donetsk,Hryhorivka,48.6419,37.8589,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-26,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-26,Ukraine,Zaporizhia,Orikhiv,47.5673,35.7858,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-26,Ukraine,Mykolaiv,Snihurivka,47.0702,32.7914,Explosions/Remote violence,Remote explosive/landmine/IED,0
2024-04-26,Ukraine,Zaporizhia,Mala Tokmachka,47.5325,35.8978,Explosions/Remote violence,Air/drone strike,0
2024-04-26,Ukraine,Donetsk,Bohdanivka,48.6171,37.8956,Battles,Armed clash,0
2024-04-25,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,0
2024-04-25,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-24,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,0
2024-04-24,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-24,Ukraine,Kharkiv,Veterynarne,50.3907,36.1953,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-23,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,0
2024-04-23,Ukraine,Sumy,Bilopillia,51.1483,34.3008,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-23,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-23,Ukraine,Zaporizhia,Novodanylivka,47.5242,35.8235,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-23,Ukraine,Sumy,Velyka Berizka,52.2179,33.8446,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-22,Ukraine,Zaporizhia,Orikhiv,47.5673,35.7858,Explosions/Remote violence,Air/drone strike,0
2024-04-22,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,0
2024-04-22,Ukraine,Zaporizhia,Novodanylivka,47.5242,35.8235,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-22,Ukraine,Zaporizhia,Mala Tokmachka,47.5325,35.8978,Explosions/Remote violence,Air/drone strike,0
2024-04-22,Ukraine,Donetsk,Bohdanivka,48.6171,37.8956,Battles,Armed clash,0
2024-04-21,Ukraine,Sumy,Bilopillia,51.1483,34.3008,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-21,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-21,Ukraine,Zaporizhia,Novodanylivka,47.5242,35.8235,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-21,Ukraine,Kharkiv,Veterynarne,50.3907,36.1953,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-20,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,2
2024-04-20,Ukraine,Sumy,Bilopillia,51.1483,34.3008,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-20,Ukraine,Chernihiv,Buda-Vorobivska,52.2457,33.0549,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-20,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-20,Ukraine,Zaporizhia,Mala Tokmachka,47.5325,35.8978,Explosions/Remote violence,Air/drone strike,0
2024-04-19,Ukraine,Sumy,Bilopillia,51.1483,34.3008,Explosions/Remote violence,Air/drone strike,0
2024-04-19,Ukraine,Zaporizhia,Novodanylivka,47.5242,35.8235,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-19,Ukraine,Zaporizhia,Mala Tokmachka,47.5325,35.8978,Explosions/Remote violence,Air/drone strike,0
2024-04-18,Ukraine,Sumy,Bilopillia,51.1483,34.3008,Explosions/Remote violence,Air/drone strike,0
2024-04-18,Ukraine,Zaporizhia,Novodanylivka,47.5242,35.8235,Explosions/Remote violence,Air/drone strike,0
2024-04-18,Ukraine,Zaporizhia,Orikhiv,47.5673,35.7858,Explosions/Remote violence,Air/drone strike,0
2024-04-18,Ukraine,Donetsk,Kalynivka,48.6107,37.8622,Battles,Armed clash,0
2024-04-18,Ukraine,Donetsk,Ivanivske,48.5722,37.9174,Battles,Armed clash,0
2024-04-18,Ukraine,Donetsk,Hryhorivka,48.6419,37.8589,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-18,Ukraine,Kharkiv,Veterynarne,50.3907,36.1953,Explosions/Remote violence,Shelling/artillery/missile attack,0
